Client ID,Subscription Product,Program Start Date,Date Closed,Status,Client State,Monthly Income,Welcome Call Complete Date
TRF2764218,1,6/20/2015,10/12/2015,Terminated,UT,2090,6/18/2015
AFFQB304658,0,6/5/2015,1/0/1900,Client,FL,2850,6/2/2015
AFFQB302864,1,6/5/2015,1/0/1900,Client,OH,4750,5/27/2015
TRF2588090,1,2/22/2015,1/0/1900,Client,CA,3230,2/7/2015
AFFQB299415,1,6/15/2015,1/0/1900,Client,FL,2660,5/12/2015
JBM2799463,0,6/24/2015,1/0/1900,Client,CA,2280,6/19/2015
AFFQB307739,1,6/25/2015,1/25/2016,Terminated,FL,842.65,6/16/2015
AFFQB301728,0,6/5/2015,1/0/1900,Client,TX,3325,5/21/2015
AFFQB296544,1,5/29/2015,6/25/2015,Rescission,VA,4611.3,4/29/2015
AFFQB306957,0,6/28/2015,1/0/1900,Client,SD,2979.2,6/16/2015
CAK2782939,1,6/19/2015,1/0/1900,Client,CA,1425,6/15/2015
AFFQB290296,0,5/7/2015,1/0/1900,Client,TX,4560,4/7/2015
AFFQB307508,0,6/25/2015,6/29/2015,Terminated,CA,1900,6/15/2015
AFFQB308697,1,6/30/2015,1/0/1900,Client,NY,2850,6/20/2015
DXD2699997,1,5/1/2015,7/31/2015,Terminated,VA,950,4/27/2015
AFFQB298641,1,5/22/2015,1/0/1900,Client,MI,3887.4,5/9/2015
AFFQB276871,0,1/23/2015,1/0/1900,Client,PA,1900,1/22/2015
AFFQB299050,0,5/30/2015,1/0/1900,Client,NY,95,5/11/2015
AFFQB297394,1,5/27/2015,1/0/1900,Client,TN,380,5/4/2015
ARC2800008,1,6/30/2015,1/0/1900,Client,TN,2137.5,6/20/2015
AFFQB298015,1,5/30/2015,1/0/1900,Client,TX,3325,5/6/2015
AFFQB308613,0,6/26/2015,1/0/1900,Client,AR,3230,6/18/2015
AFFQB299051,0,6/5/2015,1/0/1900,Client,OH,1425,5/8/2015
TLH2720039,0,6/15/2015,1/0/1900,Client,NY,5671.5,5/13/2015
DEY2608892,1,4/25/2015,1/0/1900,Client,MN,5795,3/19/2015
AFFQB298542,0,5/28/2015,10/20/2015,Terminated,TX,4096.4,5/12/2015
AFFQB286289,0,3/20/2015,1/0/1900,Client,LA,1615,3/5/2015
SLM2691137,0,5/23/2015,9/21/2015,Terminated,NC,3800,5/19/2015
AFFQB297020,0,5/15/2015,1/0/1900,Client,NY,2280,4/30/2015
AFFQB295314,1,6/30/2015,1/0/1900,Client,CA,4750,6/8/2015
AFFQB276929,0,1/30/2015,1/0/1900,Client,TX,3800,1/14/2015
JJS2585255,0,2/14/2015,8/3/2015,Terminated,LA,2090,2/13/2015
AFFQB305862,1,6/30/2015,1/0/1900,Client,LA,2915.55,6/9/2015
JRW2772454,1,6/22/2015,1/0/1900,Client,AR,932.9,6/8/2015
KJM2726992,1,5/22/2015,1/0/1900,Client,VA,1729,5/18/2015
AFFQB297602,1,5/15/2015,1/0/1900,Client,CA,1710,5/1/2015
TDK2755685,1,6/10/2015,1/0/1900,Client,TX,5795,5/28/2015
LDH2722868,1,6/15/2015,1/0/1900,Client,CA,4191.4,5/14/2015
EEA2725092,1,5/28/2015,1/0/1900,Client,FL,5898.55,5/19/2015
DEM2719521,0,5/8/2015,1/0/1900,Client,CA,1900,5/4/2015
KXH2724824,1,5/22/2015,1/0/1900,Client,UT,1995,5/12/2015
AFFQB304318,0,6/30/2015,1/0/1900,Client,LA,3800,6/22/2015
JAW2670322,0,4/3/2015,1/0/1900,Client,FL,2090,4/1/2015
AFFQB296746,0,5/20/2015,1/0/1900,Client,PA,5035,5/11/2015
JMH2760848,0,6/15/2015,1/0/1900,Client,MA,6650,6/5/2015
AFFQB301911,1,6/16/2015,6/23/2015,Terminated,TX,3800,5/23/2015
DAS2734216,0,6/4/2015,1/0/1900,Client,CO,2375,5/11/2015
AFFQB304645,1,6/5/2015,1/0/1900,Client,NY,1520,6/4/2015
FDL2785928,0,6/26/2015,1/0/1900,Client,OH,2850,6/17/2015
JLS2760438,0,6/8/2015,8/10/2015,Terminated,CA,2565,6/4/2015
AFFQB305568,1,6/15/2015,1/0/1900,Client,AZ,1710,6/8/2015
BAB2799982,1,6/27/2015,1/0/1900,Client,TX,3165.4,6/22/2015
AFFQB304167,1,6/5/2015,1/0/1900,Client,CA,4750,6/1/2015
AFFQB304334,1,6/24/2015,1/0/1900,Client,CA,12825,6/1/2015
WMT2746466,1,6/12/2015,11/16/2015,Terminated,NC,95,6/1/2015
ALB2705244,0,5/14/2015,9/15/2015,Terminated,NC,4275,1/0/1900
AFFQB299052,0,5/22/2015,1/0/1900,Client,VA,3800,5/11/2015
AFFQB273898,1,2/12/2015,1/0/1900,Client,FL,2375,12/29/2014
SXB2536261,1,1/14/2015,9/1/2015,Terminated,LA,1900,1/15/2015
AFFQB297260,0,6/10/2015,1/0/1900,Client,FL,950,5/8/2015
AFFQB298097,1,6/12/2015,1/0/1900,Client,MI,2090,6/3/2015
AFFQB304188,0,6/15/2015,10/21/2015,Terminated,TX,5130,6/4/2015
JXK2778499,1,6/25/2015,1/0/1900,Client,FL,1900,6/22/2015
S1L2736514,1,5/29/2015,1/0/1900,Client,CA,3420,5/12/2015
AFFQB309401,1,6/30/2015,1/0/1900,Client,MD,6935,6/22/2015
TSC2729483,1,6/5/2015,1/0/1900,Client,IA,1520,5/26/2015
JRQ2792398,1,6/27/2015,6/29/2015,Terminated,NY,2736,6/23/2015
SLM2543816,0,2/8/2015,1/0/1900,Client,TX,1710,1/8/2015
AFFQB299964,1,6/10/2015,1/0/1900,Client,CA,1425,5/13/2015
C1C2795262,1,6/26/2015,1/0/1900,Client,NY,1900,6/22/2015
GLT2801532,0,6/30/2015,1/0/1900,Client,LA,2375,6/23/2015
AFFQB279087,0,2/20/2015,1/0/1900,Client,TX,2565,1/26/2015
AFFQB277587,1,2/6/2015,1/0/1900,Client,AR,1425,1/16/2015
AFFQB299630,0,5/28/2015,1/0/1900,Client,PA,2850,5/12/2015
AFFQB309728,0,6/30/2015,1/0/1900,Client,MA,2375,6/23/2015
JXK2730592,1,6/15/2015,1/0/1900,Client,FL,2470,5/14/2015
AFFQB297607,0,5/16/2015,1/0/1900,Client,NM,1938.95,5/11/2015
RMC2785003,1,6/23/2015,9/11/2015,Terminated,LA,1.9,6/23/2015
TAR2756784,1,6/15/2015,7/15/2015,Terminated,OK,1330,6/5/2015
RMS2770112,1,6/30/2015,1/0/1900,Client,KY,3515,6/23/2015
DSS2712274,0,5/8/2015,1/0/1900,Client,NY,2470,4/28/2015
SMM2769260,1,6/16/2015,1/0/1900,Client,NY,2660,6/4/2015
AFFQB300899,0,6/8/2015,1/0/1900,Client,MD,2232.5,5/18/2015
AFFQB300048,0,6/1/2015,1/0/1900,Client,FL,1900,5/15/2015
AFFQB303919,1,6/15/2015,1/0/1900,Client,MI,4750,5/30/2015
AGT2550589,1,1/25/2015,1/0/1900,Client,PA,2850,1/15/2015
AFFQB303809,0,6/17/2015,1/0/1900,Client,AZ,5985,6/3/2015
ALH2620523,1,6/24/2015,10/13/2015,Terminated,IN,1140,6/23/2015
AFFQB302306,0,6/15/2015,1/0/1900,Client,CA,3040,5/26/2015
AOG2756602,0,6/12/2015,1/0/1900,Client,DE,1330,6/10/2015
AFFQB291028,1,4/17/2015,1/0/1900,Client,MO,3325,4/7/2015
AFFQB310284,0,6/30/2015,7/14/2015,Terminated,LA,3800,6/24/2015
AFFQB299306,0,6/5/2015,1/0/1900,Client,TX,10450,5/11/2015
AFFQB290450,1,4/28/2015,1/0/1900,Client,PA,688.75,3/31/2015
AFFQB301414,1,6/10/2015,1/0/1900,Client,MA,1349,5/20/2015
AFFQB310016,0,6/30/2015,8/6/2015,Terminated,TX,6175,6/24/2015
AOG2754627,0,6/5/2015,1/0/1900,Client,AZ,2850,6/2/2015
JRW2769457,0,6/19/2015,1/0/1900,Client,NY,760,6/2/2015
AFFQB293849,1,5/27/2015,9/8/2015,Terminated,AR,4750,4/15/2015
AFFQB299029,0,5/22/2015,10/20/2015,Terminated,PA,1425,5/8/2015
AFFQB298125,0,6/5/2015,1/0/1900,Client,FL,1710,5/4/2015
ALH2796748,0,6/26/2015,7/7/2015,Terminated,CA,1900,6/24/2015
AFFQB305800,0,6/26/2015,1/0/1900,Client,MT,1900,6/12/2015
AFFQB299115,0,5/15/2015,1/0/1900,Client,FL,3230,5/8/2015
CZS2686105,0,5/1/2015,1/0/1900,Client,OH,3420,4/9/2015
GWL2615878,1,3/28/2015,1/0/1900,Client,NY,2660,2/24/2015
JPH2520910,1,1/22/2015,1/0/1900,Client,NY,3610,1/7/2015
AFFQB285851,0,3/16/2015,1/0/1900,Client,NY,1710,3/4/2015
AFFQB306982,1,6/30/2015,1/0/1900,Client,TX,0.95,6/25/2015
MJV2716926,0,6/4/2015,9/25/2015,Terminated,AL,2850,5/29/2015
AFFQB306866,0,6/27/2015,1/0/1900,Client,CA,3800,6/24/2015
JCK2643701,1,3/20/2015,1/0/1900,Client,CA,3135,3/13/2015
PAG2793476,1,6/26/2015,1/0/1900,Client,AZ,3040,6/25/2015
AFFQB298969,1,5/22/2015,1/0/1900,Client,TX,1995,5/8/2015
AFFQB275742,1,1/27/2015,1/0/1900,Client,CA,3340.2,1/6/2015
AFFQB308749,0,6/26/2015,1/0/1900,Client,OH,1187.5,6/19/2015
AFFQB299838,1,5/25/2015,1/0/1900,Client,CA,1235,5/12/2015
AFFQB302233,1,6/19/2015,1/0/1900,Client,NY,4275,5/22/2015
AFFQB287473,0,3/20/2015,1/0/1900,Client,LA,2945,3/12/2015
AFFQB297604,0,5/16/2015,1/0/1900,Client,MA,2257.2,5/4/2015
JOV2785317,1,6/19/2015,8/13/2015,Terminated,CA,2090,6/11/2015
AFFQB309987,1,6/26/2015,1/0/1900,Client,FL,3515,6/24/2015
AFFQB291512,0,4/28/2015,1/0/1900,Client,VA,2375,4/1/2015
AFFQB303279,1,6/26/2015,7/1/2015,Terminated,AK,2090,5/27/2015
CZS2583456,1,2/7/2015,7/9/2015,Terminated,NY,950,1/28/2015
AFFQB302907,1,6/1/2015,8/21/2015,Terminated,VA,2470,6/1/2015
AFFQB303302,0,6/22/2015,10/23/2015,Terminated,AL,2280,5/28/2015
CZS2537385,0,1/2/2015,2/4/2016,Terminated,MD,2090,12/22/2014
AFFQB275154,0,1/28/2015,1/0/1900,Client,PA,3562.5,1/16/2015
EEA2719397,1,6/15/2015,1/0/1900,Client,IN,2139.4,6/26/2015
AFFQB307598,1,6/20/2015,1/0/1900,Client,PA,3895,6/17/2015
DOK2804162,0,6/26/2015,1/0/1900,Client,MO,3800,6/26/2015
AFFQB292235,0,4/17/2015,1/0/1900,Client,FL,3800,4/8/2015
AFFQB305634,1,6/26/2015,1/0/1900,Client,MA,1900,6/6/2015
JEC2643115,1,4/3/2015,1/0/1900,Client,PA,1995,3/12/2015
AFFQB309216,0,6/30/2015,1/0/1900,Client,NY,3230,6/22/2015
AFFQB287867,0,4/15/2015,1/0/1900,Client,NY,2375,3/12/2015
AFFQB279068,0,2/1/2015,1/0/1900,Client,PA,8075,1/28/2015
AFFQB299700,1,6/1/2015,1/0/1900,Client,FL,1045,5/13/2015
AFFQB308780,0,6/26/2015,10/6/2015,Terminated,CA,2850,6/18/2015
AGT2791604,1,6/30/2015,1/0/1900,Client,LA,2090,6/26/2015
AFFQB298115,1,5/29/2015,1/0/1900,Client,CA,3325,5/7/2015
AFFQB300212,0,6/12/2015,1/0/1900,Client,TX,4829.8,5/20/2015
AFFQB298878,0,5/10/2015,1/0/1900,Client,MD,3800,5/8/2015
AFFQB286282,1,3/20/2015,1/0/1900,Client,NY,814.15,3/9/2015
AFFQB282212,0,3/1/2015,1/0/1900,Client,NY,4275,2/10/2015
TAM2713897,0,6/5/2015,7/6/2015,Terminated,CA,1900,6/4/2015
AFFQB294838,1,6/3/2015,1/0/1900,Client,NC,1995,5/19/2015
TYD2688746,0,5/8/2015,1/0/1900,Client,CO,1710,4/14/2015
AFFQB307150,1,6/22/2015,10/2/2015,Terminated,TX,4607.5,6/11/2015
MMS2749389,1,6/12/2015,1/0/1900,Client,CA,2375,5/21/2015
DEY2733247,1,6/15/2015,1/0/1900,Client,NC,1330,5/11/2015
AFFQB293880,0,4/24/2015,7/1/2015,Terminated,NY,9500,4/13/2015
AFFQB311074,0,6/30/2015,6/29/2015,Rescission,TX,3230,6/26/2015
AFFQB280323,0,2/16/2015,1/0/1900,Client,PA,1710,2/2/2015
AFFQB300366,1,6/5/2015,1/0/1900,Client,NM,9500,5/18/2015
JCV2793209,0,6/26/2015,1/0/1900,Client,CA,4750,6/17/2015
AFFQB298412,0,5/29/2015,1/0/1900,Client,NY,4242.7,5/5/2015
ALH2731607,1,6/4/2015,1/0/1900,Client,FL,1900,5/28/2015
JOV2800254,1,6/25/2015,1/0/1900,Client,NY,3610,6/22/2015
NTA2720699,1,6/4/2015,1/0/1900,Client,CA,2660,5/8/2015
EEA2756904,1,6/15/2015,1/0/1900,Client,UT,2375,5/27/2015
AFFQB300518,0,5/15/2015,1/0/1900,Client,FL,4750,5/15/2015
JOV2692853,0,4/20/2015,7/17/2015,Terminated,TX,3800,4/28/2015
R1S2703526,0,5/1/2015,1/0/1900,Client,NY,5320,4/22/2015
KRJ2694135,0,5/3/2015,1/0/1900,Client,IN,1615,4/17/2015
AFFQB302484,1,6/15/2015,1/0/1900,Client,CA,3420,5/23/2015
DXD2807108,1,6/30/2015,1/0/1900,Client,NY,1921.85,6/24/2015
AFFQB309542,1,6/30/2015,1/0/1900,Client,NY,2375,6/22/2015
AFFQB302014,0,6/25/2015,1/0/1900,Client,CA,4560,5/22/2015
BZB2778926,1,6/25/2015,1/0/1900,Client,AR,1900,6/25/2015
RZM2806011,0,6/30/2015,1/0/1900,Client,CA,0.95,6/26/2015
AFFQB302364,1,6/12/2015,1/0/1900,Client,VA,2185,5/22/2015
AFFQB298545,0,5/22/2015,1/0/1900,Client,DC,9500,5/11/2015
DBN2810717,0,6/30/2015,8/18/2015,Terminated,IN,2565,6/26/2015
KJH2711757,0,5/14/2015,1/0/1900,Client,NM,2470,5/8/2015
TLH2774266,0,6/22/2015,6/30/2015,Terminated,TX,4180,6/9/2015
RTL2716181,0,6/15/2015,1/0/1900,Client,CA,2375,5/19/2015
AFFQB302857,1,6/1/2015,1/0/1900,Client,VA,2601.1,5/26/2015
AFFQB308744,0,6/22/2015,1/0/1900,Client,MO,2375,6/18/2015
BAB2692421,0,4/20/2015,1/0/1900,Client,FL,3800,4/17/2015
AFFQB306655,0,6/26/2015,12/15/2015,Completed,AZ,3800,6/15/2015
AFFQB303774,1,6/15/2015,1/0/1900,Client,VA,2375,5/29/2015
CAC2721444,1,5/17/2015,1/0/1900,Client,NC,2850,5/2/2015
AFFQB307685,1,6/22/2015,1/0/1900,Client,NY,8360,6/17/2015
AFFQB302624,0,6/19/2015,1/0/1900,Client,NY,475,5/28/2015
JEM2785947,1,6/30/2015,10/5/2015,Terminated,TN,1900,6/29/2015
S1L2751506,0,6/12/2015,1/0/1900,Client,PA,2850,5/21/2015
AFFQB304304,0,6/30/2015,1/0/1900,Client,FL,1710,6/2/2015
AFFQB306654,0,6/15/2015,1/0/1900,Client,MA,1330,6/11/2015
DIM2703908,1,5/15/2015,1/0/1900,Client,CO,1235,5/20/2015
JEC2544586,0,1/7/2015,1/0/1900,Client,CA,2850,12/30/2014
AFFQB305626,0,6/30/2015,1/20/2016,Terminated,TX,4391.85,6/9/2015
JXH2749194,0,6/12/2015,1/0/1900,Client,NY,1520,5/28/2015
CAK2736849,1,6/5/2015,1/0/1900,Client,TX,2648.6,6/2/2015
AFFQB285883,0,3/27/2015,1/0/1900,Client,AZ,1330,3/5/2015
DIM2794997,1,6/26/2015,1/0/1900,Client,LA,2090,6/24/2015
DSS2740327,1,6/15/2015,1/0/1900,Client,PA,3420,5/27/2015
AFFQB298319,1,5/30/2015,1/0/1900,Client,AR,2850,5/18/2015
ARC2664867,0,5/2/2015,7/1/2015,Terminated,CA,5700,4/7/2015
AFFQB305852,0,6/28/2015,10/7/2015,Terminated,NC,1995,6/8/2015
TJF2807324,0,6/26/2015,1/0/1900,Client,OH,1615,6/29/2015
AFFQB301368,0,5/22/2015,1/0/1900,Client,CA,1900,5/21/2015
ACT2725411,1,6/12/2015,10/7/2015,Terminated,VA,1900,6/1/2015
CXA2555726,1,1/13/2015,1/0/1900,Client,DE,1520,1/24/2015
TAM2809798,1,6/30/2015,1/0/1900,Client,DE,678.3,6/29/2015
AFFQB301682,1,6/1/2015,1/0/1900,Client,CA,2090,5/22/2015
ALH2689194,1,5/13/2015,1/0/1900,Client,TX,2280,4/21/2015
CLP2712528,0,6/2/2015,1/0/1900,Client,AZ,950,5/8/2015
JLK2633062,1,3/13/2015,10/19/2015,Terminated,FL,4750,3/9/2015
KXH2774662,0,6/15/2015,1/0/1900,Client,MI,1446.85,6/8/2015
AFFQB303334,1,6/15/2015,1/0/1900,Client,TX,950,5/29/2015
SLF2725016,1,6/2/2015,1/0/1900,Client,NC,1324.3,5/11/2015
AFFQB301798,1,6/15/2015,1/0/1900,Client,CA,4750,5/26/2015
GCS2750188,1,5/28/2015,1/0/1900,Client,NY,1710,5/20/2015
AFFQB300259,0,6/7/2015,1/0/1900,Client,MD,8550,5/14/2015
AFFQB309117,0,6/30/2015,1/0/1900,Client,CA,5415,6/23/2015
SMP2751061,0,6/7/2015,1/0/1900,Client,MN,1710,5/21/2015
TRF2667594,1,4/8/2015,12/14/2015,Terminated,PA,4750,4/3/2015
PJD2795448,1,6/29/2015,1/0/1900,Client,FL,4465,6/19/2015
AFFQB300405,1,5/25/2015,1/0/1900,Client,OH,3990,5/14/2015
IEU2781043,0,6/19/2015,1/0/1900,Client,PA,2280,6/11/2015
RCN2542865,1,1/5/2015,1/0/1900,Client,MN,3230,1/5/2015
AFFQB297989,1,5/14/2015,1/0/1900,Client,LA,4085,5/8/2015
IEU2746876,1,6/1/2015,1/0/1900,Client,TX,2850,5/22/2015
DXD2731005,1,5/12/2015,1/0/1900,Client,KY,2964,5/12/2015
AFFQB305312,1,6/20/2015,1/0/1900,Client,LA,1615,6/8/2015
RMS2718223,1,5/15/2015,7/1/2015,Terminated,FL,1520,5/6/2015
AFFQB276569,0,2/5/2015,1/0/1900,Client,CA,4191.4,1/10/2015
AFFQB277687,1,2/1/2015,1/0/1900,Client,PA,1520,1/16/2015
AFFQB298035,1,5/30/2015,11/30/2015,Terminated,CA,5343.75,5/8/2015
AFFQB307095,1,6/30/2015,1/0/1900,Client,TX,997.5,6/11/2015
AFFQB298400,1,5/30/2015,1/0/1900,Client,AR,3040,5/13/2015
AFFQB295235,1,4/24/2015,1/0/1900,Client,PA,7220,4/20/2015
AFFQB306061,0,6/20/2015,1/0/1900,Client,NY,760,6/17/2015
AFFQB283319,1,3/3/2015,1/0/1900,Client,NC,4750,2/20/2015
DLJ2722917,1,6/15/2015,1/0/1900,Client,OH,3800,5/12/2015
AFFQB299168,0,6/7/2015,1/0/1900,Client,WA,5225,5/11/2015
AFFQB272750,0,1/20/2015,1/0/1900,Client,ID,1710,12/22/2014
CXA2536246,0,1/16/2015,1/0/1900,Client,CA,950,1/13/2015
AFFQB298279,0,6/3/2015,1/0/1900,Client,NM,760,5/5/2015
AFFQB296904,0,5/11/2015,1/0/1900,Client,CA,3230,4/28/2015
AFFQB303304,0,6/15/2015,1/0/1900,Client,CA,6650,6/1/2015
AFFQB301180,0,5/29/2015,12/2/2015,Terminated,NY,2945,5/19/2015
AFFQB291905,0,4/18/2015,1/0/1900,Client,NM,1140,4/6/2015
CAK2707146,1,5/3/2015,1/0/1900,Client,TX,1900,4/23/2015
AFFQB296531,1,5/15/2015,10/14/2015,Terminated,CA,1330,4/27/2015
JXK2659560,0,5/8/2015,1/0/1900,Client,CA,1235,4/28/2015
AFFQB298874,0,5/18/2015,1/0/1900,Client,OH,2698,5/11/2015
AFFQB302561,1,6/4/2015,1/0/1900,Client,NC,3895,5/29/2015
AFFQB303751,1,6/29/2015,1/0/1900,Client,OH,4750,6/29/2015
AFFQB304467,0,6/15/2015,1/0/1900,Client,OH,2850,6/5/2015
DEM2698007,0,4/30/2015,1/0/1900,Client,DE,1425,4/20/2015
AFFQB302251,0,6/12/2015,10/30/2015,Terminated,NY,5510,5/27/2015
AFFQB303940,0,6/7/2015,1/0/1900,Client,AR,1140,6/1/2015
FYM2707264,1,6/15/2015,1/0/1900,Client,IN,2565,6/1/2015
ALB2745293,0,6/14/2015,1/0/1900,Client,TX,2375,5/20/2015
TJF2738328,1,5/18/2015,1/0/1900,Client,MO,3610,5/15/2015
AFFQB299448,0,6/15/2015,1/0/1900,Client,OH,2375,5/20/2015
AFFQB279319,0,2/14/2015,1/0/1900,Client,NY,3040,2/6/2015
RMC2797668,1,6/18/2015,1/0/1900,Client,TX,1995,6/18/2015
JXH2732570,1,6/7/2015,1/0/1900,Client,FL,1330,5/19/2015
AFFQB299095,1,5/30/2015,1/0/1900,Client,VA,1995,5/12/2015
DBN2770329,1,6/8/2015,1/0/1900,Client,PA,1347.1,6/3/2015
AFFQB293620,0,4/30/2015,1/0/1900,Client,OH,2850,4/13/2015
AFFQB308752,0,6/26/2015,1/0/1900,Client,MD,3800,6/18/2015
AFFQB301658,0,6/15/2015,1/0/1900,Client,MD,4275,6/1/2015
PAG2746676,0,6/12/2015,1/0/1900,Client,FL,5700,5/18/2015
AFFQB283862,0,3/8/2015,1/0/1900,Client,CA,4275,2/20/2015
DOD2684995,1,4/17/2015,1/0/1900,Client,TX,5700,4/9/2015
SMM2731291,0,5/16/2015,1/0/1900,Client,VA,3325,5/8/2015
AFFQB284144,1,3/21/2015,1/0/1900,Client,OH,2375,2/24/2015
AFFQB294585,1,5/15/2015,1/0/1900,Client,FL,2375,4/17/2015
AFFQB299593,1,6/16/2015,1/0/1900,Client,FL,2470,5/13/2015
AFFQB287392,0,3/12/2015,1/0/1900,Client,MA,3420,3/11/2015
JPH2769986,0,6/6/2015,1/0/1900,Client,NC,2090,6/6/2015
AFFQB277102,1,2/20/2015,1/0/1900,Client,FL,6175,1/20/2015
AFFQB277599,0,1/23/2015,1/0/1900,Client,FL,3515,1/16/2015
KJH2582394,1,2/13/2015,1/0/1900,Client,OK,2280,1/0/1900
AFFQB302956,1,6/26/2015,1/0/1900,Client,NM,2280,6/2/2015
AFFQB300261,0,6/20/2015,1/0/1900,Client,FL,2740.75,5/13/2015
AFFQB281133,1,2/17/2015,1/0/1900,Client,CA,6175,2/4/2015
AFFQB307458,1,6/20/2015,1/0/1900,Client,FL,4662.6,6/13/2015
RMT2769186,0,6/26/2015,1/0/1900,Client,CA,2660,6/3/2015
PAG2709488,0,5/14/2015,1/0/1900,Client,PA,2850,5/4/2015
AJG2538716,1,1/10/2015,1/0/1900,Client,CA,6175,1/0/1900
C1B2589958,1,4/14/2015,1/0/1900,Client,NM,3602.4,4/6/2015
ALT2798206,1,6/20/2015,1/0/1900,Client,NY,1900,6/18/2015
TYD2614826,1,3/14/2015,1/0/1900,Client,NY,1934.2,2/23/2015
AFFQB289444,0,4/9/2015,1/0/1900,Client,CA,1425,3/20/2015
AFFQB298593,0,5/22/2015,1/0/1900,Client,NY,5130,5/8/2015
AFFQB273171,0,1/20/2015,1/0/1900,Client,MO,3325,12/16/2014
SZS2742472,0,6/10/2015,1/0/1900,Client,PA,2375,5/28/2015
DBN2710838,0,6/13/2015,1/0/1900,Client,FL,950,5/22/2015
AFFQB276977,0,1/28/2015,1/0/1900,Client,MA,4104,1/14/2015
AFFQB301622,0,5/26/2015,1/0/1900,Client,CA,6441.95,5/21/2015
MDJ2785993,1,6/26/2015,1/0/1900,Client,MO,1900,6/17/2015
AFFQB304653,0,6/10/2015,1/0/1900,Client,CA,6310.85,6/3/2015
AFFQB303954,0,6/30/2015,1/0/1900,Client,CA,2850,6/8/2015
AFFQB281884,0,3/16/2015,1/0/1900,Client,OH,4560,2/10/2015
AFFQB287859,1,3/22/2015,1/0/1900,Client,MI,2090,3/13/2015
DHJ2693605,0,5/14/2015,2/1/2016,Terminated,VA,950,4/14/2015
AFFQB273170,0,1/1/2015,1/5/2016,Terminated,FL,2755,12/22/2014
JRW2699908,0,6/5/2015,1/0/1900,Client,VA,1710,5/8/2015
AFFQB300703,0,6/7/2015,11/23/2015,Terminated,NC,2660,5/15/2015
SKW2548446,1,1/28/2015,1/0/1900,Client,TX,2470,1/8/2015
AFFQB270254,0,1/10/2015,1/0/1900,Client,TX,5700,12/2/2014
TAA2741096,1,6/1/2015,1/0/1900,Client,CA,2850,5/20/2015
AFFQB298260,1,6/1/2015,1/0/1900,Client,IN,3325,5/19/2015
TAR2696860,0,6/1/2015,1/0/1900,Client,NV,3800,5/19/2015
S1L2771913,0,6/15/2015,1/0/1900,Client,MA,2185,6/4/2015
SOS2734588,1,5/25/2015,1/0/1900,Client,MA,1425,5/11/2015
MXP2650549,1,4/23/2015,1/0/1900,Client,NY,1140,3/20/2015
TDK2779562,1,6/16/2015,1/0/1900,Client,CA,2660,6/9/2015
AFFQB294318,0,4/27/2015,1/0/1900,Client,LA,1900,4/15/2015
AFFQB294965,0,4/30/2015,10/19/2015,Terminated,TX,2850,4/20/2015
CAK2657900,0,4/10/2015,1/0/1900,Client,TN,1900,4/14/2015
AFFQB306973,0,6/26/2015,1/0/1900,Client,NY,1045,6/11/2015
AFFQB300257,1,5/30/2015,1/0/1900,Client,NY,2850,5/15/2015
AFFQB289350,1,4/1/2015,1/0/1900,Client,FL,1900,3/26/2015
ATJ2724202,1,5/16/2015,1/0/1900,Client,PA,1520,5/8/2015
SLM2684624,0,4/27/2015,1/0/1900,Client,MA,964.25,1/0/1900
FDL2591505,1,2/13/2015,1/0/1900,Client,OH,3249.95,2/4/2015
AFFQB284317,0,2/27/2015,1/0/1900,Client,NY,1710,2/24/2015
AFFQB280097,0,3/1/2015,1/0/1900,Client,NY,4196.15,1/30/2015
ALB2748953,0,6/5/2015,1/0/1900,Client,OH,570,6/4/2015
AFFQB284481,0,3/13/2015,1/0/1900,Client,NY,3800,2/26/2015
AFFQB307400,1,6/30/2015,1/0/1900,Client,NY,1425,6/17/2015
AFFQB305344,1,6/16/2015,1/0/1900,Client,NY,3610,6/5/2015
LDH2631084,1,3/15/2015,1/0/1900,Client,LA,3800,3/5/2015
AFFQB275828,0,1/30/2015,1/0/1900,Client,TX,1725.2,1/6/2015
SMM2724079,0,6/1/2015,1/0/1900,Client,CO,1710,5/14/2015
AFFQB293999,1,5/4/2015,1/0/1900,Client,PA,4116.35,4/14/2015
PJD2552307,1,1/20/2015,1/0/1900,Client,MD,1805,1/7/2015
AFFQB276355,1,1/15/2015,1/0/1900,Client,AR,2280,1/8/2015
ALB2759693,0,6/14/2015,1/0/1900,Client,NY,1140,5/29/2015
AFFQB284687,1,3/5/2015,1/0/1900,Client,MA,8075,2/26/2015
AFFQB302102,1,6/5/2015,12/11/2015,Terminated,MD,4655,5/22/2015
JLS2715258,0,5/1/2015,1/0/1900,Client,AZ,3230,4/29/2015
CZS2757246,1,6/25/2015,1/0/1900,Client,LA,1406,5/28/2015
CTH2710395,0,5/2/2015,1/7/2016,Terminated,TX,1235,4/24/2015
AFFQB311137,0,6/30/2015,1/0/1900,Client,AZ,3420,6/29/2015
TLH2670492,1,5/15/2015,1/0/1900,Client,CA,2850,5/13/2015
AFFQB303941,0,6/12/2015,1/0/1900,Client,OH,6650,5/30/2015
NSD2535047,1,2/13/2015,1/0/1900,Client,PA,2565,1/15/2015
AFFQB288568,0,4/14/2015,1/0/1900,Client,FL,1140,3/20/2015
AFFQB303668,0,6/29/2015,1/0/1900,Client,OK,7125,6/8/2015
